STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,QPCP
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020301 11:15,0.06,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020305 07:45,0.07,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020305 10:30,0.08,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020306 12:00,0.09,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020310 06:45,0.10,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020310 12:15,0.11,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020310 14:15,0.12,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020310 18:45,0.13,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 01:45,0.14,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 03:15,0.15,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 04:15,0.16,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 04:30,0.17,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 05:30,0.18,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 06:15,0.19,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 06:45,0.20,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 07:15,0.21,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 07:30,0.22,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 08:00,0.23,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 08:15,0.24,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 09:00,0.25,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 09:15,0.26,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 10:00,0.27,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 10:30,0.28,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 11:15,0.29,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 11:45,0.30,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 12:30,0.31,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 13:15,0.32,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 13:45,0.33,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020311 15:45,0.34,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020312 03:15,0.35,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020312 08:30,0.36,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020312 12:00,0.37,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020312 17:00,0.38,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020312 22:30,0.39,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020313 12:00,0.40,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020314 20:00,0.41,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020315 16:45,0.42,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020316 18:45,0.43,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020318 10:30,0.44,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020318 15:00,0.45,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 08:00,0.46,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 10:45,0.47,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 12:45,0.48,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 14:15,0.49,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 16:30,0.50,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 18:00,0.51,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 19:15,0.52,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 19:45,0.53,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 21:00,0.54,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 22:15,0.55,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020319 23:15,0.56,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020320 00:30,0.57,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020320 01:30,0.58,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020320 03:00,0.59,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020320 05:30,0.60,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020320 11:30,0.61,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020326 14:30,0.62,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020327 02:00,0.63,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020328 04:00,0.64,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020328 10:00,0.64,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020328 10:15,0.65,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020328 20:00,0.66,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020329 22:15,0.67,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020330 03:15,0.68,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020501 00:15,0.05,0.00
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020501 08:45,0.04,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020501 11:15,0.05,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020505 00:30,0.06,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020505 10:00,0.07,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020505 14:00,0.08,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020506 14:00,0.09,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020506 15:00,0.10,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020506 17:15,0.11,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020506 19:30,0.12,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020513 15:15,0.13,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020513 19:00,0.14,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020517 01:45,0.15,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020518 15:30,0.16,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020520 22:45,0.17,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020521 10:30,0.18,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020521 19:00,0.19,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020522 09:00,0.20,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020522 23:00,0.21,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020527 19:45,0.22,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020527 20:00,0.23,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020527 21:30,0.24,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020527 22:15,0.25,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020527 23:30,0.26,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020528 02:30,0.27,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020528 15:30,0.28,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020528 20:00,0.29,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020528 23:15,0.30,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020529 00:15,0.31,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020529 00:45,0.32,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020529 01:30,0.33,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020529 01:45,0.34,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020529 02:30,0.35,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020529 04:45,0.36,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020701 00:15,0.48,0.00
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020701 09:30,0.48,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020701 09:45,999.99,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020701 13:00,999.99,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020701 13:15,0.70,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020705 13:00,0.71,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020707 18:00,0.72,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020707 19:45,0.73,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020707 21:30,0.74,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020708 01:45,0.75,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020728 19:15,0.76,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020730 08:00,0.77,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020801 00:15,0.77,0.00
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020801 09:15,0.77,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020801 10:15,0.06,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020820 01:30,0.07,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020820 02:00,0.08,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020828 01:45,0.09,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020831 14:45,0.09,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020831 15:00,999.99,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020901 00:15,0.00,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020901 00:30,999.99,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020901 09:00,999.99,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020901 10:15,0.09,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020902 18:30,0.10,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020902 19:00,0.11,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020902 20:00,0.12,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020902 21:00,0.13,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020902 22:15,0.14,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020902 23:15,0.15,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020908 22:00,0.16,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020916 05:15,0.17,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020916 10:15,0.18,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020917 09:45,0.19,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020929 04:15,0.20,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020929 04:30,0.21,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20020929 08:15,0.22,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021001 00:15,0.22,0.00
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021002 11:00,0.22,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021002 11:15,999.99,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021002 13:00,999.99,999.99
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021002 13:15,0.07,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021003 06:30,0.08,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021003 08:15,0.09,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021003 09:45,0.10,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021003 10:15,0.11,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021003 12:00,0.12,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021003 16:00,0.13,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021004 16:15,0.14,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021005 00:45,0.14,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021010 06:30,0.15,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021019 01:30,0.15,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021020 06:30,0.16,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021028 01:15,0.17,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021028 09:30,0.18,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021028 14:00,0.19,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021028 14:45,0.20,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021028 16:15,0.21,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021028 19:15,0.22,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021029 09:00,0.23,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021101 00:15,0.23,0.00
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021101 10:30,0.23,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021101 11:15,0.24,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021106 12:30,0.25,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021107 14:30,0.26,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021108 03:00,0.27,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021108 06:30,0.28,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021108 13:00,0.29,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021109 04:15,0.30,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021109 17:00,0.31,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021109 18:00,0.32,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021109 19:30,0.33,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021109 21:00,0.34,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021110 21:00,0.35,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 02:30,0.36,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 07:15,0.37,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 08:15,0.38,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 09:00,0.39,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 09:45,0.40,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 21:30,0.41,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021112 23:15,0.42,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021113 22:30,0.43,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021116 09:15,0.45,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021116 09:45,0.46,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021116 10:45,0.47,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021116 13:15,0.48,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021116 13:45,0.49,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021116 16:00,0.50,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021118 14:30,0.51,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021118 18:45,0.52,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021118 23:00,0.53,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021119 02:45,0.54,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021119 12:45,0.55,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021119 15:15,0.56,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021119 16:00,0.57,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.5425,-121.83639,20021119 17:45,0.58,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021127 13:15,0.59,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021201 00:15,0.59,0.00
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021201 13:00,0.59,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021204 08:30,0.59,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021205 21:15,0.59,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021206 03:00,0.59,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021206 04:15,0.59,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 00:30,0.60,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 02:30,0.60,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 03:45,0.60,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 04:15,0.61,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 12:00,0.62,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 14:45,0.63,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 15:30,0.64,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 18:45,0.65,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021210 22:30,0.65,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 06:30,0.66,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 11:00,0.67,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 12:30,0.68,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 15:00,0.69,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 17:15,0.70,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 18:15,0.71,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021211 19:00,0.72,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 12:45,0.73,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 15:00,0.74,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 16:00,0.75,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 17:00,0.76,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 17:30,0.77,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 18:45,0.78,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 20:30,0.79,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021212 23:00,0.80,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021213 05:30,0.81,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021213 17:30,0.82,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021213 20:15,0.83,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021213 22:30,0.84,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 07:00,0.85,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 08:30,0.86,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 10:30,0.87,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 14:45,0.88,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 16:15,0.89,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 17:30,0.90,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021214 19:15,0.91,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021215 00:45,0.92,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021215 16:15,0.93,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021215 19:00,0.94,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021215 21:30,0.95,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021215 22:15,0.96,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 00:30,0.97,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 01:00,0.97,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 01:15,0.98,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 02:15,0.99,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 03:15,1.00,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 03:45,1.00,-9999
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 04:00,1.01,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 05:30,1.02,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 06:45,1.03,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 07:45,1.04,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 09:15,1.05,0.10
COOP:457773,SNOQUALMIE FALLS WA US,134.1,47.54139,-121.83611,20021216 11:30,1.06,0.10
